@relation InstanceResultListener

@attribute Key_Dataset {data_agent,data_keyboard,raw_data_agent,raw_data_keyboard}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.LinearRegression,weka.classifiers.trees.M5P}
@attribute Key_Scheme_options {'-S 0 -R 1.0E-8 -num-decimal-places 4','-M 4.0 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {-3364580862046573747,-6118439039768244417}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric

@data
data_keyboard,9,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.389557,5.101288,78.875903,96.952107,0.24959,0,0,?,?,?,?,?,?,0.054,0.001,0.0625,0,62.5,0,7959,2276727,254776,?,?,?,?
data_keyboard,10,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.153847,2.901755,77.244141,81.156891,0.609801,0,0,?,?,?,?,?,?,0.06,0.001,0.0625,0,62.5,0,7943,2276546,254957,?,?,?,?
data_keyboard,10,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.290428,4.941697,78.015599,95.563019,0.294599,0,0,?,?,?,?,?,?,0.058,0,0.046875,0,46.875,0,7951,2276546,254957,?,?,?,?
data_keyboard,10,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.283616,4.363621,79.447132,96.286791,0.273063,0,0,?,?,?,?,?,?,0.054,0,0.0625,0,62.5,0,7967,2276546,254957,?,?,?,?
data_keyboard,10,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.302908,4.374989,79.498325,95.772788,0.290362,0,0,?,?,?,?,?,?,0.053,0,0.046875,0,46.875,0,7959,2276727,254776,?,?,?,?
data_keyboard,10,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.304357,5.538895,77.93943,95.451888,0.300119,0,0,?,?,?,?,?,?,0.049,0,0.046875,0,46.875,0,7967,2276727,254776,?,?,?,?
data_keyboard,10,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.081953,2.037092,77.837471,86.879643,0.516191,0,0,?,?,?,?,?,?,0.057,0,0.046875,0,46.875,0,7951,2276727,254776,?,?,?,?
data_keyboard,10,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.21649,4.231973,77.081181,94.927002,0.315403,0,0,?,?,?,?,?,?,0.046,0.001,0.046875,0,46.875,0,7983,2276727,254776,?,?,?,?
data_keyboard,10,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.368176,5.712265,79.895211,97.817803,0.211812,0,0,?,?,?,?,?,?,0.053,0.001,0.046875,0,46.875,0,7967,2276727,254776,?,?,?,?
data_keyboard,10,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.78909,8.658873,82.030188,98.505309,0.172412,0,0,?,?,?,?,?,?,0.049,0.001,0.046875,0,46.875,0,7967,2276727,254776,?,?,?,?
data_keyboard,10,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.205384,3.458493,77.07914,93.958647,0.346651,0,0,?,?,?,?,?,?,0.052,0.001,0.046875,0,46.875,0,7959,2276727,254776,?,?,?,?
raw_data_agent,1,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.641599,3.155631,86.869983,97.148064,0.236971,0,0,?,?,?,?,?,?,0.018,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,1,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.654763,3.171354,87.614931,97.509001,0.222173,0,0,?,?,?,?,?,?,0.016,0.001,0.015625,0,15.625,0,6371,1156766,129986,?,?,?,?
raw_data_agent,1,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.612916,3.078664,87.912168,97.944856,0.205237,0,0,?,?,?,?,?,?,0.021,0,0.03125,0,31.25,0,6363,1156766,129986,?,?,?,?
raw_data_agent,1,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.543134,1.187613,84.986626,86.591917,0.505594,0,0,?,?,?,?,?,?,0.018,0,0.03125,0,31.25,0,6363,1156766,129986,?,?,?,?
raw_data_agent,1,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.600667,3.105623,82.014336,96.622979,0.257814,0,0,?,?,?,?,?,?,0.023,0,0.03125,0,31.25,0,6363,1156766,129986,?,?,?,?
raw_data_agent,1,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.59527,3.064017,86.011835,97.351642,0.22909,0,0,?,?,?,?,?,?,0.019,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,1,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.697564,4.277027,85.201059,98.068404,0.19853,0,0,?,?,?,?,?,?,0.019,0,0.03125,0,31.25,0,6363,1156875,129877,?,?,?,?
raw_data_agent,1,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.735827,5.098168,86.218676,98.62033,0.166555,0,0,?,?,?,?,?,?,0.021,0.001,0.03125,0,31.25,0,6363,1156875,129877,?,?,?,?
raw_data_agent,1,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.569004,1.404512,83.650672,86.877558,0.495187,0,0,?,?,?,?,?,?,0.022,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,1,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.817635,5.191815,89.010503,98.958153,0.144026,0,0,?,?,?,?,?,?,0.019,0.001,0.015625,0,15.625,0,6379,1156875,129877,?,?,?,?
raw_data_agent,2,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.627415,3.102151,88.516307,97.56874,0.220521,0,0,?,?,?,?,?,?,0.02,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,2,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.681242,4.236044,85.580253,98.157729,0.191097,0,0,?,?,?,?,?,?,0.023,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,2,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.74525,4.299839,87.91013,98.15591,0.188339,0,0,?,?,?,?,?,?,0.023,0.001,0.015625,0,15.625,0,6371,1156766,129986,?,?,?,?
raw_data_agent,2,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.536997,1.078644,83.720245,83.915919,0.546087,0,0,?,?,?,?,?,?,0.017,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,2,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.638664,3.197824,85.977367,97.551638,0.217597,0,0,?,?,?,?,?,?,0.018,0,0.03125,0,31.25,0,6363,1156766,129986,?,?,?,?
raw_data_agent,2,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.63705,3.168452,85.236758,97.554127,0.221067,0,0,?,?,?,?,?,?,0.017,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,2,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.599639,3.114286,86.348379,97.654482,0.211604,0,0,?,?,?,?,?,?,0.019,0.001,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,2,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.793973,5.176275,86.08424,98.576459,0.165188,0,0,?,?,?,?,?,?,0.016,0.001,0.015625,0,15.625,0,6371,1156875,129877,?,?,?,?
raw_data_agent,2,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.55902,1.270324,84.993544,85.507894,0.518678,0,0,?,?,?,?,?,?,0.019,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,2,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.638432,4.189868,83.685443,98.190776,0.189389,0,0,?,?,?,?,?,?,0.018,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,3,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.641305,3.149388,81.443139,96.25453,0.272903,0,0,?,?,?,?,?,?,0.017,0,0,0,0,0,6363,1156766,129986,?,?,?,?
raw_data_agent,3,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.534966,1.053682,85.351699,80.805275,0.590042,0,0,?,?,?,?,?,?,0.022,0.001,0,0,0,0,6363,1156766,129986,?,?,?,?
raw_data_agent,3,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.707384,4.262677,86.849509,98.239049,0.186261,0,0,?,?,?,?,?,?,0.016,0.001,0.015625,0,15.625,0,6387,1156766,129986,?,?,?,?
raw_data_agent,3,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.665291,3.216367,88.336443,97.739001,0.212582,0,0,?,?,?,?,?,?,0.017,0.002,0.03125,0,31.25,0,6363,1156766,129986,?,?,?,?
raw_data_agent,3,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.574478,1.354586,87.647015,87.756854,0.479842,0,0,?,?,?,?,?,?,0.019,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,3,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.605601,3.125137,81.575081,97.070061,0.238993,0,0,?,?,?,?,?,?,0.018,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,3,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.614632,3.11804,86.655063,97.682821,0.21623,0,0,?,?,?,?,?,?,0.016,0.001,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,3,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.774881,5.156229,86.288003,98.649778,0.1655,0,0,?,?,?,?,?,?,0.018,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,3,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.667962,4.213436,88.462665,98.590579,0.167945,0,0,?,?,?,?,?,?,0.021,0,0.015625,0,15.625,0,6387,1156875,129877,?,?,?,?
raw_data_agent,3,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.685535,4.23794,88.261849,98.641872,0.161868,0,0,?,?,?,?,?,?,0.019,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,4,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.696593,3.241449,86.839304,97.127742,0.236485,0,0,?,?,?,?,?,?,0.019,0.001,0.03125,0,31.25,0,6363,1156766,129986,?,?,?,?
raw_data_agent,4,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.522302,1.014908,87.210869,82.425963,0.569877,0,0,?,?,?,?,?,?,0.021,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,4,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.851222,5.908909,88.652819,99.131182,0.13221,0,0,?,?,?,?,?,?,0.018,0,0,0,0,0,6363,1156766,129986,?,?,?,?
raw_data_agent,4,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.769057,5.183644,86.076858,98.912565,0.145249,0,0,?,?,?,?,?,?,0.013,0,0,0,0,0,6403,1156766,129986,?,?,?,?
raw_data_agent,4,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.609955,3.138462,84.46728,96.738505,0.252761,0,0,?,?,?,?,?,?,0.017,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,4,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.628278,3.123019,84.251223,97.036484,0.241584,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,4,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.706386,4.268582,83.756503,98.113364,0.191701,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,4,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.565965,3.005403,86.337863,97.617092,0.216732,0,0,?,?,?,?,?,?,0.019,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,4,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.549905,1.248943,87.55461,90.473724,0.441264,0,0,?,?,?,?,?,?,0.019,0.001,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,4,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.571974,1.243089,85.303087,84.864799,0.529134,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,5,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.690211,3.322162,88.764232,97.498234,0.222345,0,0,?,?,?,?,?,?,0.02,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,5,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.620403,3.076193,83.982338,96.350458,0.26951,0,0,?,?,?,?,?,?,0.016,0.002,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,5,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.776087,5.138549,88.091047,98.684565,0.162236,0,0,?,?,?,?,?,?,0.026,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,5,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.708808,4.257248,85.193311,98.066928,0.194937,0,0,?,?,?,?,?,?,0.019,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,5,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.714579,4.249443,89.691307,98.687796,0.162466,0,0,?,?,?,?,?,?,0.022,0,0.015625,0,15.625,0,6371,1156766,129986,?,?,?,?
raw_data_agent,5,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.628115,3.189546,80.403669,96.32207,0.271531,0,0,?,?,?,?,?,?,0.018,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,5,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.645002,4.194189,83.202081,98.286378,0.184128,0,0,?,?,?,?,?,?,0.02,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,5,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.512335,1.02952,84.094238,84.890908,0.540265,0,0,?,?,?,?,?,?,0.017,0.001,0.03125,0,31.25,0,6363,1156875,129877,?,?,?,?
raw_data_agent,5,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.55485,1.210276,90.160703,90.180481,0.448661,0,0,?,?,?,?,?,?,0.022,0.001,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,5,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.615829,3.11493,86.590429,97.409511,0.226935,0,0,?,?,?,?,?,?,0.017,0.001,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,6,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.681493,4.276103,87.02413,98.510084,0.171382,0,0,?,?,?,?,?,?,0.02,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,6,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.607229,3.068104,85.961472,97.56995,0.220341,0,0,?,?,?,?,?,?,0.018,0,0.03125,0,31.25,0,6363,1156766,129986,?,?,?,?
raw_data_agent,6,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.604112,3.052381,86.190922,96.657876,0.256542,0,0,?,?,?,?,?,?,0.019,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,6,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.528583,1.006044,87.127121,81.401743,0.582387,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,6,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.579289,1.40802,82.75815,89.679659,0.444445,0,0,?,?,?,?,?,?,0.017,0.001,0.015625,0,15.625,0,6371,1156766,129986,?,?,?,?
raw_data_agent,6,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.702453,4.228927,88.618967,98.101923,0.194731,0,0,?,?,?,?,?,?,0.018,0.001,0.015625,0.015625,15.625,15.625,6363,1156766,129986,?,?,?,?
raw_data_agent,6,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.765845,5.161317,86.536438,98.989702,0.141749,0,0,?,?,?,?,?,?,0.015,0.002,0.015625,0,15.625,0,6371,1156875,129877,?,?,?,?
raw_data_agent,6,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.643392,3.18545,85.22145,97.403835,0.227113,0,0,?,?,?,?,?,?,0.018,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,6,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.72149,4.308148,85.96834,97.835163,0.210201,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,6387,1156875,129877,?,?,?,?
raw_data_agent,6,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.633433,3.144704,84.448207,97.234778,0.234034,0,0,?,?,?,?,?,?,0.018,0.002,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,7,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.597301,3.107428,85.043598,96.925798,0.246031,0,0,?,?,?,?,?,?,0.02,0.002,0,0,0,0,6363,1156766,129986,?,?,?,?
raw_data_agent,7,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.664486,3.199843,86.487672,97.221129,0.233616,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,7,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.740021,4.373106,85.447482,98.089232,0.195676,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,6371,1156766,129986,?,?,?,?
raw_data_agent,7,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.607443,3.142253,82.609173,96.805091,0.251164,0,0,?,?,?,?,?,?,0.015,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,7,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.662739,3.147534,88.410594,97.429731,0.226202,0,0,?,?,?,?,?,?,0.018,0.001,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,7,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.634592,3.119891,84.010436,96.489376,0.264069,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,6371,1156766,129986,?,?,?,?
raw_data_agent,7,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.78197,5.156778,87.405323,98.754438,0.157373,0,0,?,?,?,?,?,?,0.017,0.001,0.03125,0,31.25,0,6363,1156875,129877,?,?,?,?
raw_data_agent,7,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.583449,3.029421,88.089372,97.621091,0.217552,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,7,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.522781,1.060628,83.608468,84.205037,0.54601,0,0,?,?,?,?,?,?,0.019,0,0.015625,0,15.625,0,6363,1156875,129877,?,?,?,?
raw_data_agent,7,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10599,1177,0.673054,4.201554,88.709252,98.746363,0.159591,0,0,?,?,?,?,?,?,0.017,0,0.015625,0.015625,15.625,15.625,6371,1156875,129877,?,?,?,?
raw_data_agent,8,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.59878,3.114284,86.140859,97.814644,0.210754,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
raw_data_agent,8,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,10598,1178,0.624065,3.107105,87.357621,97.576513,0.221047,0,0,?,?,?,?,?,?,0.018,0,0.015625,0,15.625,0,6363,1156766,129986,?,?,?,?
