x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg_contact,right_leg_contact,euclidean_distance,total_velocity,fast_descent,polar_angle_to_pad,abs_y_velocity,angle_x_angular_vel,x_pos_x_x_vel,y_pos_x_y_vel,low_alt_high_speed,action,next_reward
0.0688694,1.6358347,0.25798607,0.31311655,-0.07792746,-0.057581503,0.0,0.0,1.637284,0.405708,0.000000,1.528721,0.31311655,0.0044871806,0.017767346,0.5122069,0.000000,0,-0.660780
0.07142019,1.6427859,0.257986,0.3087959,-0.080806546,-0.057581462,0.0,0.0,1.644338,0.402383,0.000000,1.527349,0.3087959,0.004652959,0.01842541,0.50728554,0.000000,0,-0.653301
0.07397108,1.6496402,0.25798592,0.30447522,-0.08368561,-0.057581283,0.0,0.0,1.651298,0.399076,0.000000,1.525986,0.30447522,0.0048187245,0.019083496,0.5022746,0.000000,0,-0.645857
0.07652187,1.6563973,0.25798586,0.30015454,-0.08656467,-0.05758127,0.0,0.0,1.658164,0.395790,0.000000,1.524631,0.30015454,0.004984503,0.019741561,0.4971752,0.000000,0,-0.638474
0.07907267,1.6630576,0.25798577,0.29583386,-0.08944372,-0.057581164,0.0,0.0,1.664936,0.392523,0.000000,1.523286,0.29583386,0.0051502734,0.020399623,0.49198872,0.000000,0,-0.631126
0.081623554,1.6696206,0.25798568,0.29151314,-0.09232278,-0.05758103,0.0,0.0,1.671615,0.389277,0.000000,1.521948,0.29151314,0.005316041,0.021057708,0.48671636,0.000000,0,-0.623827
0.08417435,1.6760865,0.25798562,0.28719246,-0.09520182,-0.057580937,0.0,0.0,1.678199,0.386052,0.000000,1.520618,0.28719246,0.00548181,0.021715771,0.48135942,0.000000,0,-0.616581
0.086725235,1.6824553,0.2579855,0.28287178,-0.09808089,-0.057580996,0.0,0.0,1.684689,0.382849,0.000000,1.519295,0.28287178,0.005647595,0.022373853,0.47591913,0.000000,0,-0.609403
0.08927603,1.6887271,0.2579854,0.2785511,-0.10095994,-0.05758106,0.0,0.0,1.691085,0.379667,0.000000,1.517980,0.2785511,0.0058133802,0.023031913,0.47039682,0.000000,0,-0.602265
0.091826916,1.6949017,0.25798532,0.27423042,-0.103839,-0.05758102,0.0,0.0,1.697387,0.376509,0.000000,1.516671,0.27423042,0.0059791557,0.023689996,0.4647936,0.000000,0,-0.595184
0.0943778,1.7009792,0.25798526,0.26990974,-0.106718056,-0.057580978,0.0,0.0,1.703595,0.373373,0.000000,1.515369,0.26990974,0.00614493,0.024348082,0.45911086,0.000000,0,-0.588171
0.09692869,1.7069598,0.25798514,0.26558906,-0.10959711,-0.05758091,0.0,0.0,1.709710,0.370262,0.000000,1.514073,0.26558906,0.0063107014,0.025006164,0.45334986,0.000000,0,-0.581208
0.09947958,1.7128432,0.25798506,0.26126835,-0.11247616,-0.057580866,0.0,0.0,1.715730,0.367175,0.000000,1.512783,0.26126835,0.006476475,0.025664244,0.4475117,0.000000,0,-0.574304
0.10203047,1.7186295,0.25798494,0.25694764,-0.115355216,-0.057580847,0.0,0.0,1.721655,0.364113,0.000000,1.511499,0.25694764,0.0066422513,0.026322324,0.4415978,0.000000,0,-0.567463
0.104581356,1.7243186,0.25798482,0.25262696,-0.11823426,-0.05758081,0.0,0.0,1.727487,0.361077,0.000000,1.510220,0.25262696,0.0068080244,0.026980402,0.43560937,0.000000,0,-0.560705
0.10713234,1.7299109,0.2579847,0.24830626,-0.12111329,-0.05758078,0.0,0.0,1.733225,0.358067,0.000000,1.508946,0.24830626,0.006973798,0.027638504,0.4295477,0.000000,0,-0.553995
0.10968323,1.7354058,0.25798458,0.24398556,-0.12399234,-0.05758073,0.0,0.0,1.738869,0.355084,0.000000,1.507677,0.24398556,0.0071395696,0.028296582,0.42341396,0.000000,0,-0.547371
0.11223421,1.7408038,0.25798446,0.23966485,-0.12687139,-0.05758068,0.0,0.0,1.744418,0.352130,0.000000,1.506413,0.23966485,0.007305341,0.028954683,0.4172095,0.000000,0,-0.540785
0.1147851,1.7461046,0.25798434,0.23534416,-0.12975043,-0.057580642,0.0,0.0,1.749873,0.349203,0.000000,1.505153,0.23534416,0.007471113,0.029612757,0.41093552,0.000000,0,-0.534303
0.11733608,1.7513084,0.25798422,0.23102348,-0.13262947,-0.05758059,0.0,0.0,1.755235,0.346306,0.000000,1.503897,0.23102348,0.0076368833,0.030270858,0.40459335,0.000000,0,-0.527880
0.11988707,1.756415,0.2579841,0.22670278,-0.13550851,-0.05758052,0.0,0.0,1.760502,0.343438,0.000000,1.502645,0.22670278,0.0078026503,0.030928958,0.39818415,0.000000,0,-0.521526
0.12243805,1.7614245,0.25798395,0.2223821,-0.13838753,-0.057580464,0.0,0.0,1.765675,0.340602,0.000000,1.501397,0.2223821,0.007968418,0.031587053,0.3917093,0.000000,0,-0.515273
0.12498903,1.766337,0.2579838,0.21806142,-0.14126657,-0.05758043,0.0,0.0,1.770754,0.337796,0.000000,1.500152,0.21806142,0.00813419,0.032245144,0.38516995,0.000000,0,-0.509080
0.12754011,1.7711525,0.25798362,0.21374072,-0.14414562,-0.05758041,0.0,0.0,1.775739,0.335023,0.000000,1.498911,0.21374072,0.0082999645,0.03290326,0.3785674,0.000000,0,-0.502983
0.1300911,1.7758708,0.2579835,0.20942003,-0.14702463,-0.05758038,0.0,0.0,1.780629,0.332283,0.000000,1.497672,0.20942003,0.008465734,0.03356136,0.3719029,0.000000,0,-0.496944
0.13264218,1.780492,0.2579834,0.20509934,-0.14990368,-0.057580363,0.0,0.0,1.785426,0.329577,0.000000,1.496436,0.20509934,0.008631509,0.034219477,0.36517772,0.000000,0,-0.491010
0.13519315,1.7850161,0.25798324,0.20077866,-0.1527827,-0.057580315,0.0,0.0,1.790128,0.326906,0.000000,1.495203,0.20077866,0.008797276,0.03487757,0.35839313,0.000000,0,-0.485150
0.13774414,1.7894431,0.25798306,0.19645797,-0.1556617,-0.057580292,0.0,0.0,1.794737,0.324270,0.000000,1.493972,0.19645797,0.008963047,0.035535656,0.35155037,0.000000,0,-0.479398
0.14029512,1.7937732,0.2579829,0.1921373,-0.15854071,-0.057580233,0.0,0.0,1.799251,0.321671,0.000000,1.492743,0.1921373,0.009128811,0.036193743,0.34465075,0.000000,0,-0.473727
0.14284611,1.7980062,0.25798273,0.18781662,-0.1614197,-0.057580195,0.0,0.0,1.803672,0.319108,0.000000,1.491516,0.18781662,0.009294578,0.036851827,0.33769545,0.000000,0,-0.468129
0.1453971,1.8021419,0.25798258,0.18349594,-0.1642987,-0.05758016,0.0,0.0,1.807998,0.316585,0.000000,1.490291,0.18349594,0.009460346,0.03750992,0.33068573,0.000000,0,-0.462646
0.14794818,1.8061807,0.2579824,0.17917527,-0.16717769,-0.05758012,0.0,0.0,1.812230,0.314100,0.000000,1.489067,0.17917527,0.009626112,0.038168024,0.3236229,0.000000,0,-0.457230
0.15049915,1.8101221,0.2579822,0.17485458,-0.17005669,-0.057580095,0.0,0.0,1.816368,0.311655,0.000000,1.487844,0.17485458,0.00979188,0.0388261,0.31650814,0.000000,0,-0.451928
0.15305023,1.8139665,0.25798202,0.1705339,-0.1729357,-0.057580065,0.0,0.0,1.820412,0.309252,0.000000,1.486622,0.1705339,0.009957649,0.039484207,0.30934277,0.000000,0,-0.446762
0.15560131,1.8177142,0.25798184,0.16621321,-0.17581469,-0.057580013,0.0,0.0,1.824362,0.306890,0.000000,1.485402,0.16621321,0.010123412,0.040142313,0.30212814,0.000000,0,-0.441641
0.15815239,1.8213645,0.25798166,0.16189252,-0.17869367,-0.057579994,0.0,0.0,1.828218,0.304571,0.000000,1.484182,0.16189252,0.01028918,0.040800415,0.29486528,0.000000,0,-0.436619
0.16070347,1.8249177,0.25798148,0.15757184,-0.18157266,-0.057579957,0.0,0.0,1.831980,0.302297,0.000000,1.482962,0.15757184,0.010454946,0.041458517,0.28755563,0.000000,0,-0.431727
0.16325454,1.8283738,0.25798127,0.15325116,-0.18445165,-0.057579886,0.0,0.0,1.835648,0.300067,0.000000,1.481743,0.15325116,0.010620705,0.042116616,0.2802004,0.000000,0,-0.426910
0.16580562,1.8317326,0.2579811,0.14893048,-0.18733065,-0.057579845,0.0,0.0,1.839222,0.297883,0.000000,1.480524,0.14893048,0.01078647,0.042774715,0.2728008,0.000000,0,-0.422253
0.1683568,1.8349948,0.25798088,0.14460978,-0.19020964,-0.057579815,0.0,0.0,1.842702,0.295747,0.000000,1.479305,0.14460978,0.010952236,0.04343284,0.26535818,0.000000,0,-0.417644
0.17090797,1.8381596,0.2579807,0.1402891,-0.19308864,-0.057579763,0.0,0.0,1.846088,0.293658,0.000000,1.478085,0.1402891,0.011117998,0.04409096,0.25787374,0.000000,0,-0.413136
0.17345914,1.8412272,0.25798053,0.1359684,-0.19596761,-0.057579715,0.0,0.0,1.849380,0.291619,0.000000,1.476865,0.1359684,0.011283759,0.04474908,0.25034872,0.000000,0,-0.408763
0.17601033,1.8441978,0.2579803,0.13164772,-0.19884658,-0.057579696,0.0,0.0,1.852578,0.289629,0.000000,1.475644,0.13164772,0.011449525,0.045407195,0.24278443,0.000000,0,-0.404501
0.1785615,1.8470714,0.2579801,0.12732702,-0.20172556,-0.05757966,0.0,0.0,1.855682,0.287691,0.000000,1.474423,0.12732702,0.011615288,0.046065312,0.2351821,0.000000,0,-0.400341
0.18111277,1.849848,0.2579799,0.123006344,-0.20460454,-0.057579637,0.0,0.0,1.858693,0.285804,0.000000,1.473201,0.123006344,0.011781055,0.04672345,0.22754304,0.000000,0,-0.396260
0.18366393,1.8525274,0.2579797,0.118685655,-0.20748352,-0.057579596,0.0,0.0,1.861610,0.283971,0.000000,1.471977,0.118685655,0.011946817,0.047381565,0.21986842,0.000000,0,-0.392312
0.1862152,1.8551097,0.25797948,0.114364974,-0.2103625,-0.05757954,0.0,0.0,1.864432,0.282193,0.000000,1.470752,0.114364974,0.012112576,0.048039705,0.21215957,0.000000,0,-0.388440
0.18876648,1.8575948,0.25797924,0.110044286,-0.21324147,-0.0575795,0.0,0.0,1.867161,0.280469,0.000000,1.469525,0.110044286,0.012278337,0.048697833,0.20441769,0.000000,0,-0.384677
0.19131775,1.8599826,0.25797904,0.10572361,-0.21612045,-0.057579476,0.0,0.0,1.869796,0.278802,0.000000,1.468297,0.10572361,0.012444102,0.04935597,0.19664408,0.000000,0,-0.381075
0.19386911,1.8622737,0.25797883,0.10140293,-0.21899945,-0.057579447,0.0,0.0,1.872338,0.277192,0.000000,1.467067,0.10140293,0.012609866,0.050014127,0.18884002,0.000000,0,-0.377543
0.19642039,1.8644679,0.25797862,0.09708226,-0.22187842,-0.057579417,0.0,0.0,1.874786,0.275641,0.000000,1.465834,0.09708226,0.012775631,0.05067226,0.18100674,0.000000,0,-0.374086
0.19897175,1.8665648,0.25797838,0.09276158,-0.22475739,-0.05757938,0.0,0.0,1.877140,0.274149,0.000000,1.464600,0.09276158,0.012941391,0.05133041,0.1731455,0.000000,0,-0.370727
0.20152311,1.8685642,0.25797814,0.0884409,-0.22763635,-0.05757934,0.0,0.0,1.879400,0.272717,0.000000,1.463362,0.0884409,0.013107151,0.051988557,0.16525751,0.000000,0,-0.367497
0.20407447,1.8704668,0.2579779,0.08412023,-0.23051533,-0.0575793,0.0,0.0,1.881567,0.271346,0.000000,1.462123,0.08412023,0.013272911,0.052646704,0.1573441,0.000000,0,-0.364362
0.20662585,1.8722725,0.25797763,0.07979955,-0.2333943,-0.05757926,0.0,0.0,1.883640,0.270038,0.000000,1.460880,0.07979955,0.013438671,0.053304847,0.1494065,0.000000,0,-0.361326
0.2091773,1.873981,0.25797743,0.07547888,-0.23627324,-0.057579212,0.0,0.0,1.885619,0.268793,0.000000,1.459635,0.07547888,0.013604427,0.05396302,0.141446,0.000000,0,-0.358352
0.21172877,1.8755924,0.2579772,0.07115819,-0.23915222,-0.057579197,0.0,0.0,1.887505,0.267611,0.000000,1.458386,0.07115819,0.013770193,0.054621194,0.13346376,0.000000,0,-0.355462
0.21428022,1.8771064,0.25797698,0.06683751,-0.24203119,-0.05757915,0.0,0.0,1.889297,0.266495,0.000000,1.457134,0.06683751,0.01393595,0.055279363,0.12546112,0.000000,0,-0.352709
0.21683168,1.8785238,0.2579767,0.06251683,-0.24491014,-0.057579093,0.0,0.0,1.890996,0.265444,0.000000,1.455878,0.06251683,0.014101704,0.055937525,0.11743936,0.000000,0,-0.349987
0.21938315,1.8798438,0.25797647,0.058196153,-0.24778908,-0.057579033,0.0,0.0,1.892602,0.264459,0.000000,1.454619,0.058196153,0.014267456,0.05659569,0.109399684,0.000000,0,-0.347374
0.2219347,1.8810669,0.2579762,0.053875484,-0.25066805,-0.057579,0.0,0.0,1.894114,0.263542,0.000000,1.453356,0.053875484,0.014433215,0.057253875,0.10134339,0.000000,0,-0.344801
0.22448626,1.8821927,0.25797594,0.049554814,-0.25354698,-0.057578962,0.0,0.0,1.895533,0.262692,0.000000,1.452089,0.049554814,0.014598972,0.05791205,0.09327171,0.000000,0,-0.342331
0.22703782,1.8832216,0.2579757,0.04523414,-0.25642592,-0.057578903,0.0,0.0,1.896858,0.261911,0.000000,1.450817,0.04523414,0.014764723,0.05857024,0.08518591,0.000000,0,-0.339924
0.22958937,1.8841534,0.25797546,0.040913466,-0.25930485,-0.057578854,0.0,0.0,1.898090,0.261200,0.000000,1.449541,0.040913466,0.014930476,0.059228424,0.077087246,0.000000,0,-0.337548
0.23214102,1.884988,0.2579752,0.036592793,-0.2621838,-0.057578813,0.0,0.0,1.899229,0.260558,0.000000,1.448261,0.036592793,0.015096231,0.059886623,0.068976976,0.000000,0,-0.335254
0.23469257,1.8857255,0.25797492,0.032272123,-0.26506272,-0.05757881,0.0,0.0,1.900274,0.259986,0.000000,1.446976,0.032272123,0.015261996,0.0605448,0.060856365,0.000000,0,-0.332988
0.23724422,1.8863659,0.25797465,0.027951453,-0.26794165,-0.05757875,0.0,0.0,1.901226,0.259485,0.000000,1.445685,0.027951453,0.015427746,0.061202995,0.052726667,0.000000,0,-0.330792
0.23979597,1.8869091,0.25797436,0.023630787,-0.2708206,-0.057578705,0.0,0.0,1.902085,0.259054,0.000000,1.444390,0.023630787,0.015593499,0.06186121,0.044589147,0.000000,0,-0.328638
0.24234763,1.8873554,0.2579741,0.019310117,-0.27369952,-0.057578664,0.0,0.0,1.902851,0.258696,0.000000,1.443089,0.019310117,0.015759252,0.06251941,0.036445055,0.000000,0,-0.326488
0.24489936,1.8877045,0.25797382,0.014989449,-0.27657846,-0.057578612,0.0,0.0,1.903524,0.258409,0.000000,1.441783,0.014989449,0.015925003,0.06317762,0.02829565,0.000000,0,-0.324396
0.24745102,1.8879566,0.25797355,0.010668781,-0.2794574,-0.057578556,0.0,0.0,1.904104,0.258194,0.000000,1.440471,0.010668781,0.016090753,0.06383582,0.020142196,0.000000,0,-0.322324
0.25000268,1.8881116,0.25797325,0.0063481135,-0.28233632,-0.057578515,0.0,0.0,1.904591,0.258051,0.000000,1.439153,0.0063481135,0.016256506,0.06449401,0.011985946,0.000000,0,-0.320242
0.25255433,1.8881694,0.257973,0.002027447,-0.28521526,-0.057578467,0.0,0.0,1.904985,0.257981,0.000000,1.437829,0.002027447,0.016422257,0.06515219,0.0038281635,0.000000,0,-0.318201
0.25510606,1.8881302,0.2579727,-0.0022932189,-0.2880942,-0.057578444,0.0,0.0,1.905286,0.257983,0.000000,1.436499,0.0022932189,0.016588015,0.0658104,-0.0043298956,0.000000,0,-0.316132
0.25765783,1.8879938,0.2579724,-0.0066138846,-0.29097313,-0.057578426,0.0,0.0,1.905494,0.258057,0.000000,1.435162,0.0066138846,0.016753774,0.066468604,-0.012486973,0.000000,0,-0.314121
0.26020956,1.8877606,0.2579721,-0.010934548,-0.29385203,-0.057578377,0.0,0.0,1.905610,0.258204,0.000000,1.433819,0.010934548,0.016919523,0.0671268,-0.02064181,0.000000,0,-0.312019
0.2627613,1.8874298,0.25797182,-0.015255214,-0.29673094,-0.057578344,0.0,0.0,1.905632,0.258422,0.000000,1.432469,0.015255214,0.017085277,0.06778501,-0.028793145,0.000000,0,-0.309959
0.26531315,1.8870021,0.2579715,-0.019575877,-0.29960984,-0.057578295,0.0,0.0,1.905562,0.258713,0.000000,1.431112,0.019575877,0.017251024,0.06844323,-0.03693972,0.000000,0,-0.307882
0.267865,1.8864775,0.2579712,-0.023896541,-0.30248874,-0.05757826,0.0,0.0,1.905400,0.259076,0.000000,1.429747,0.023896541,0.017416775,0.06910145,-0.045080286,0.000000,0,-0.305775
0.27041683,1.8858557,0.25797087,-0.028217202,-0.30536762,-0.057578214,0.0,0.0,1.905145,0.259509,0.000000,1.428375,0.028217202,0.017582523,0.06975967,-0.05321357,0.000000,0,-0.303623
0.27296877,1.8851367,0.25797057,-0.032537863,-0.30824652,-0.057578187,0.0,0.0,1.904797,0.260014,0.000000,1.426995,0.032537863,0.017748276,0.07041791,-0.06133832,0.000000,0,-0.301453
0.27552062,1.8843207,0.25797027,-0.036858525,-0.31112543,-0.057578184,0.0,0.0,1.904357,0.260590,0.000000,1.425608,0.036858525,0.017914036,0.07107613,-0.069453284,0.000000,0,-0.299243
0.27807254,1.8834078,0.25796995,-0.04117919,-0.3140043,-0.057578154,0.0,0.0,1.903825,0.261236,0.000000,1.424212,0.04117919,0.018079787,0.071734354,-0.07755721,0.000000,0,-0.296966
0.28062457,1.8823977,0.25796965,-0.045499858,-0.3168832,-0.057578117,0.0,0.0,1.903200,0.261951,0.000000,1.422808,0.045499858,0.018245539,0.07239262,-0.08564883,0.000000,0,-0.294658
0.2831765,1.8812904,0.25796932,-0.04982052,-0.3197621,-0.05757808,0.0,0.0,1.902483,0.262736,0.000000,1.421395,0.04982052,0.018411288,0.07305085,-0.093726866,0.000000,0,-0.292269
0.28572854,1.880086,0.25796896,-0.05414118,-0.32264102,-0.05757805,0.0,0.0,1.901674,0.263589,0.000000,1.419974,0.05414118,0.018577041,0.07370909,-0.10179007,0.000000,0,-0.289855
0.28828058,1.8787844,0.25796863,-0.05846184,-0.32551992,-0.057578035,0.0,0.0,1.900773,0.264510,0.000000,1.418544,0.05846184,0.018742798,0.074367344,-0.1098372,0.000000,0,-0.287368
0.2908326,1.877386,0.25796828,-0.062782496,-0.32839882,-0.057578005,0.0,0.0,1.899779,0.265498,0.000000,1.417104,0.062782496,0.01890855,0.07502559,-0.11786698,0.000000,0,-0.284824
0.29338473,1.8758905,0.25796798,-0.067103155,-0.33127773,-0.05757798,0.0,0.0,1.898694,0.266553,0.000000,1.415656,0.067103155,0.019074302,0.07568387,-0.12587817,0.000000,0,-0.282172
0.29593688,1.8742977,0.25796765,-0.07142381,-0.33415663,-0.057577968,0.0,0.0,1.897517,0.267673,0.000000,1.414197,0.07142381,0.019240059,0.07634214,-0.1338695,0.000000,0,-0.279445
0.298489,1.8726077,0.2579673,-0.07574448,-0.33703554,-0.057577938,0.0,0.0,1.896248,0.268858,0.000000,1.412729,0.07574448,0.019405812,0.0770004,-0.1418397,0.000000,0,-0.276673
0.30104122,1.8708208,0.25796694,-0.08006513,-0.33991444,-0.057577897,0.0,0.0,1.894887,0.270106,0.000000,1.411250,0.08006513,0.01957156,0.07765868,-0.14978752,0.000000,0,-0.273820
0.30359346,1.8689368,0.25796658,-0.08438578,-0.34279335,-0.05757787,0.0,0.0,1.893434,0.271418,0.000000,1.409761,0.08438578,0.01973731,0.078316964,-0.1577117,0.000000,0,-0.270881
0.30614567,1.8669558,0.25796622,-0.08870644,-0.34567225,-0.05757783,0.0,0.0,1.891890,0.272792,0.000000,1.408262,0.08870644,0.019903058,0.07897524,-0.165611,0.000000,0,-0.267830
0.30869788,1.8648776,0.25796586,-0.09302709,-0.34855115,-0.05757779,0.0,0.0,1.890255,0.274227,0.000000,1.406751,0.09302709,0.020068806,0.07963351,-0.17348415,0.000000,0,-0.264688
0.3112502,1.862702,0.2579655,-0.097347744,-0.35143003,-0.057577737,0.0,0.0,1.888527,0.275722,0.000000,1.405230,0.097347744,0.020234546,0.080291815,-0.18132983,0.000000,0,-0.261491
0.31380254,1.8604295,0.25796515,-0.10166839,-0.3543089,-0.057577718,0.0,0.0,1.886709,0.277277,0.000000,1.403697,0.10166839,0.020400299,0.08095012,-0.18914688,0.000000,0,-0.258201
0.31635484,1.85806,0.2579648,-0.10598903,-0.35718778,-0.057577677,0.0,0.0,1.884799,0.278890,0.000000,1.402153,0.10598903,0.020566043,0.08160841,-0.19693398,0.000000,0,-0.254820
0.31890726,1.8555936,0.2579644,-0.11030969,-0.36006665,-0.057577617,0.0,0.0,1.882798,0.280560,0.000000,1.400596,0.11030969,0.02073178,0.08226672,-0.20468995,0.000000,0,-0.251317
0.3214596,1.8530297,0.25796402,-0.11463034,-0.36294553,-0.057577558,0.0,0.0,1.880706,0.282286,0.000000,1.399028,0.11463034,0.020897517,0.08292501,-0.21241343,0.000000,0,-0.247721
0.3240119,1.8503687,0.25796363,-0.118950985,-0.3658244,-0.05757752,0.0,0.0,1.878523,0.284068,0.000000,1.397447,0.118950985,0.021063263,0.08358328,-0.22010319,0.000000,0,-0.244088
0.3265643,1.847611,0.25796324,-0.12327163,-0.36870325,-0.057577483,0.0,0.0,1.876249,0.285904,0.000000,1.395854,0.12327163,0.021229004,0.08424159,-0.227758,0.000000,0,-0.240339
0.32911673,1.8447562,0.25796288,-0.12759228,-0.37158212,-0.057577483,0.0,0.0,1.873885,0.287793,0.000000,1.394247,0.12759228,0.021394763,0.0848999,-0.23537666,0.000000,0,-0.236429
0.33166915,1.841804,0.25796252,-0.13191293,-0.37446097,-0.057577454,0.0,0.0,1.871429,0.289734,0.000000,1.392627,0.13191293,0.021560509,0.08555821,-0.24295777,0.000000,0,-0.232519
0.33422154,1.838755,0.25796217,-0.13623357,-0.37733984,-0.057577424,0.0,0.0,1.868883,0.291726,0.000000,1.390994,0.13623357,0.021726256,0.08621652,-0.25050014,0.000000,0,-0.228424
0.33677405,1.8356085,0.25796178,-0.1405542,-0.38021868,-0.057577394,0.0,0.0,1.866246,0.293768,0.000000,1.389347,0.1405542,0.021892002,0.086874835,-0.2580025,0.000000,0,-0.224327
0.33932656,1.8323652,0.2579614,-0.14487486,-0.38309756,-0.057577353,0.0,0.0,1.863519,0.295859,0.000000,1.387686,0.14487486,0.022057744,0.08753315,-0.26546365,0.000000,0,-0.220081
0.3418792,1.8290247,0.25796103,-0.14919549,-0.38597643,-0.05757733,0.0,0.0,1.860702,0.297999,0.000000,1.386010,0.14919549,0.022223493,0.08819151,-0.27288222,0.000000,0,-0.215768
0.3444318,1.8255872,0.25796065,-0.15351614,-0.3888553,-0.057577334,0.0,0.0,1.857795,0.300185,0.000000,1.384319,0.15351614,0.022389252,0.08884985,-0.2802571,0.000000,0,-0.211335
0.3469844,1.8220524,0.25796026,-0.15783678,-0.39173418,-0.057577293,0.0,0.0,1.854797,0.302417,0.000000,1.382614,0.15783678,0.022554994,0.08950818,-0.28758687,0.000000,0,-0.206845
0.349537,1.8184205,0.25795984,-0.16215745,-0.39461306,-0.05757727,0.0,0.0,1.851710,0.304694,0.000000,1.380893,0.16215745,0.022720743,0.09016651,-0.29487044,0.000000,0,-0.202264
0.3520897,1.8146918,0.25795943,-0.16647808,-0.3974919,-0.05757723,0.0,0.0,1.848533,0.307015,0.000000,1.379156,0.16647808,0.022886483,0.09082486,-0.3021064,0.000000,0,-0.197572
0.3546424,1.8108658,0.25795904,-0.17079873,-0.40037075,-0.057577163,0.0,0.0,1.845266,0.309379,0.000000,1.377403,0.17079873,0.023052212,0.09148321,-0.30929357,0.000000,0,-0.192823
0.3571952,1.8069427,0.25795862,-0.17511939,-0.4032496,-0.057577122,0.0,0.0,1.841909,0.311784,0.000000,1.375633,0.17511939,0.02321795,0.09214158,-0.3164307,0.000000,0,-0.187975
0.35974798,1.8029225,0.25795823,-0.17944002,-0.40612844,-0.05757711,0.0,0.0,1.838464,0.314231,0.000000,1.373847,0.17944002,0.023383701,0.092799954,-0.32351646,0.000000,0,-0.183032
0.36230078,1.7988051,0.25795782,-0.18376066,-0.40900728,-0.057577055,0.0,0.0,1.834928,0.316718,0.000000,1.372044,0.18376066,0.023549434,0.09345832,-0.3305496,0.000000,0,-0.178037
0.36485368,1.7945907,0.2579574,-0.1880813,-0.41188613,-0.057577044,0.0,0.0,1.831304,0.319244,0.000000,1.370223,0.1880813,0.023715185,0.0941167,-0.33752894,0.000000,0,-0.172965
0.36740655,1.7902793,0.25795695,-0.19240193,-0.41476497,-0.057577003,0.0,0.0,1.827591,0.321808,0.000000,1.368384,0.19240193,0.023880923,0.09477507,-0.3444532,0.000000,0,-0.167790
0.36995944,1.7858706,0.25795656,-0.19672257,-0.41764382,-0.057576984,0.0,0.0,1.823788,0.324409,0.000000,1.366527,0.19672257,0.02404667,0.095433466,-0.35132104,0.000000,0,-0.162583
0.37251243,1.781365,0.25795615,-0.2010432,-0.42052266,-0.057576966,0.0,0.0,1.819898,0.327047,0.000000,1.364651,0.2010432,0.024212418,0.096091874,-0.35813132,0.000000,0,-0.157260
0.37506542,1.7767622,0.25795573,-0.20536384,-0.4234015,-0.057576936,0.0,0.0,1.815918,0.329720,0.000000,1.362756,0.20536384,0.024378162,0.096750274,-0.3648827,0.000000,0,-0.151880
0.3776184,1.7720623,0.2579553,-0.2096845,-0.42628035,-0.057576925,0.0,0.0,1.811850,0.332428,0.000000,1.360841,0.2096845,0.024543911,0.097408675,-0.371574,0.000000,0,-0.146448
0.38017148,1.7672653,0.2579549,-0.21400513,-0.4291592,-0.057576913,0.0,0.0,1.807694,0.335170,0.000000,1.358907,0.21400513,0.024709662,0.0980671,-0.37820384,0.000000,0,-0.140934
0.38272446,1.7623713,0.25795445,-0.21832576,-0.43203804,-0.057576854,0.0,0.0,1.803450,0.337945,0.000000,1.356952,0.21832576,0.024875391,0.098725475,-0.38477105,0.000000,0,-0.135355
0.38527745,1.75738,0.257954,-0.22264639,-0.43491688,-0.057576798,0.0,0.0,1.799117,0.340752,0.000000,1.354977,0.22264639,0.025041122,0.09938386,-0.3912743,0.000000,0,-0.129721
0.38783056,1.7522917,0.25795358,-0.22696702,-0.43779573,-0.057576787,0.0,0.0,1.794697,0.343590,0.000000,1.352980,0.22696702,0.025206871,0.10004228,-0.3977124,0.000000,0,-0.124036
0.39038363,1.7471064,0.2579531,-0.23128766,-0.44067457,-0.057576783,0.0,0.0,1.790190,0.346459,0.000000,1.350962,0.23128766,0.025372624,0.10070067,-0.40408415,0.000000,0,-0.118283
0.3929368,1.7418239,0.25795266,-0.23560828,-0.44355342,-0.057576727,0.0,0.0,1.785595,0.349358,0.000000,1.348921,0.23560828,0.025538353,0.10135909,-0.41038814,0.000000,0,-0.112473
0.39549,1.7364444,0.2579522,-0.2399289,-0.44643226,-0.057576668,0.0,0.0,1.780913,0.352286,0.000000,1.346858,0.2399289,0.025704082,0.10201752,-0.41662318,0.000000,0,-0.106611
0.39804316,1.7309676,0.25795177,-0.24424952,-0.4493111,-0.057576638,0.0,0.0,1.776144,0.355242,0.000000,1.344772,0.24424952,0.025869822,0.10267594,-0.42278802,0.000000,0,-0.100698
0.40059644,1.7253938,0.25795132,-0.24857014,-0.45218992,-0.05757659,0.0,0.0,1.771288,0.358226,0.000000,1.342661,0.24857014,0.026035553,0.10333438,-0.42888138,0.000000,0,-0.094750
0.4031497,1.719723,0.25795084,-0.25289077,-0.45506874,-0.057576545,0.0,0.0,1.766346,0.361237,0.000000,1.340527,0.25289077,0.026201285,0.103992805,-0.43490207,0.000000,0,-0.088745
0.40570307,1.713955,0.2579504,-0.2572114,-0.45794755,-0.057576515,0.0,0.0,1.761317,0.364275,0.000000,1.338368,0.2572114,0.026367024,0.104651265,-0.44084877,0.000000,0,-0.082710
