# a0	a1	a2	a3
     10.2320	     22.0526	     54.9350	      8.7588
      5.6624	     15.0256	     35.5478	     10.3899
      0.3046	      0.0000	     20.0850	     -2.3976
      0.2618	      0.0000	     23.5224	      5.7180
     16.9591	     24.8195	     37.8208	     15.7207
     22.4965	     12.8328	     45.9956	     11.8636
     12.3172	     11.1688	     37.1277	     13.0985
     -0.5178	     -1.6417	     22.1277	     -6.9110
      3.8114	     -1.9001	     31.2080	      4.8839
     29.3409	      9.6143	     43.4583	     18.3568
     37.7815	     39.7634	     52.4829	     33.2801
     20.8277	     14.3756	     40.2155	     10.3246
      1.9278	      0.7230	      8.6632	     -0.6639
     12.8276	     16.0687	     35.1302	      8.5351
     34.4644	     30.6644	     50.1158	     38.3770
     37.1448	     26.5049	     44.7270	     31.1855
     27.7751	     21.9659	     49.4482	     18.8797
     11.8339	      8.4560	     19.2771	     14.9845
      0.0000	      0.0000	      0.0000	      0.0000
     -6.6794	      0.0000	     26.9220	      0.0000
     24.3568	      0.0000	      0.0000	      0.0000
     -0.0136	     10.8922	      0.0000	      0.0000
    -17.8835	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     17.6852	      4.4592	      0.0000	      0.0000
     -0.0450	      8.5639	      0.0000	     -1.7667
      9.9350	      0.0000	      3.2889	      0.0000
     -7.4658	    -19.9815	    -20.2380	    -16.6163
     -0.7404	     10.9062	      0.0000	      0.0000
      6.0586	      0.0000	      0.0000	      0.0000
      1.6652	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	     29.5927	      0.0000
    -19.2574	    -20.7123	    -27.7286	     -8.6538
      4.0674	      0.0000	      0.0000	      0.0000
     -0.3641	      0.0000	     22.7388	      0.0000
      0.4614	     24.3742	      0.0000	     -0.9351
     12.6880	     11.7643	     35.8754	      6.2614
    -20.8006	      1.0748	    -14.0160	     -7.5121
     -0.0307	      9.7415	      2.6365	      0.0000
     22.0748	     46.7283	      9.0129	      0.0000
     17.7260	     19.1878	     30.8831	      6.3916
      3.5120	      0.0000	     34.4104	      9.8675
      2.7774	      5.5076	      7.0322	      0.0000
     -1.2733	     -9.1959	    -17.7821	    -12.6114
     -0.1142	     -1.1315	      9.8973	      0.0000
      6.7790	      0.0000	      1.6780	     33.6804
     -0.0276	     -0.7016	     24.8833	      6.7870
     -1.4072	     -4.1768	     -1.0309	      0.0000
     -3.8002	     -5.3771	    -11.8703	     -2.0956
      4.6689	     -0.7550	     15.7086	      2.7256
     28.7675	      4.3513	      4.1922	      0.0000
      2.4371	      2.1449	     12.9415	      0.0000
      0.4634	     -2.2609	     10.5878	     -3.4040
    -20.1854	    -43.8687	     -6.2687	    -25.6817
      5.1535	      6.8548	      5.8846	     19.3733
      3.6878	      3.4819	      0.0000	     16.3113
      6.5906	      4.2155	     16.9150	      0.9852
     16.7834	      1.1982	      0.0000	      4.5524
    -19.3831	    -12.9664	    -24.1538	      1.5086
     10.5334	     11.5673	      7.1611	     16.4877
     29.0340	      9.1389	      8.2444	     14.8871
     -0.2060	     -1.0932	     13.9029	     21.9739
      2.5502	     -0.9603	     -2.2481	      7.4117
     -9.6510	    -18.5091	    -15.1276	      7.1442
     15.7061	      8.6847	     -7.3479	     11.3081
     10.4865	      9.2294	      5.5878	     12.8418
     28.0203	      8.5406	      6.0508	     -0.2034
      7.6052	      0.6247	    -11.4158	      5.8062
     -2.7028	     -4.1589	      6.2283	    -17.8382
      2.4695	      9.8246	     19.9976	      3.8446
     48.2100	     21.5942	     21.5353	     23.7947
      8.1700	      4.5101	     13.1769	      9.5975
      3.5484	     -5.8234	     -1.8626	     -4.1365
    -10.9416	    -25.1309	     12.4912	     -2.8374
      5.5811	      4.8161	      5.6728	     11.9846
     28.0658	     21.8714	     19.8951	     21.4250
      6.3131	      5.2101	      5.5846	      2.4725
     -8.6888	     -6.8518	     -0.5480	    -12.2859
     -9.9117	    -18.6289	    -13.2199	     -2.4701
      8.1311	      8.5519	      8.3592	     17.3639
     22.1982	     22.7950	     19.8238	     21.9372
     20.8276	     12.7735	     12.2406	     11.8453
    -11.4229	    -10.0978	     -1.1966	     -6.9908
     -9.1556	      1.0744	      0.1466	      4.9960
     13.1500	     11.6341	      7.4979	     14.5820
     30.7818	     23.8309	     25.3043	     26.7032
     22.2128	     12.9978	     12.7834	     13.0262
      1.7459	    -23.2711	     -9.8454	     -9.1078
      7.8518	     11.8742	     -4.9335	      8.0210
     27.7528	     20.5894	     15.9305	     21.5324
     30.6526	     14.9097	     15.3598	     11.8426
     26.7569	     16.8459	      8.3642	     19.2458
      7.1103	    -13.4188	    -41.9391	    -17.7177
      4.9413	     -1.0787	     -0.5183	      0.3995
     24.0027	      4.3556	     11.6373	      0.0000
     37.3584	     10.1280	      0.9295	      1.6096
     -1.1082	     22.3395	      2.7654	      0.0000
     -0.4471	      8.0182	      0.0000	      0.0000
     -0.1615	      2.5375	     13.3125	      0.0000
     17.7267	     14.3230	      7.4843	      2.2876
     14.2962	     27.6875	      4.7768	      2.7249
      1.2571	     16.5342	      4.6616	     -1.7092
    -19.9448	    -21.2491	    -18.8155	    -21.3286
     -0.9353	     -1.6420	     10.3848	      1.2699
     13.6571	     18.2726	      9.1314	      9.9436
      2.9347	     23.0689	      7.2852	      0.0000
     17.6280	     -0.2510	      9.4606	      6.2757
    -28.8124	    -11.8544	    -25.8215	    -31.9600
     17.5805	      6.0923	      6.5808	      3.6561
      0.8685	     16.1448	      5.6824	      0.0000
      8.0332	     27.3169	      3.8145	      6.3140
     12.0034	     25.7182	      9.9748	     12.3544
     -3.9955	    -27.3313	    -23.3030	    -18.9319
     17.5570	      0.5518	     -7.2092	     -4.4063
     34.7401	     16.9068	    -10.8620	     15.8658
     23.7880	     14.0929	     -7.1816	      8.3745
      0.3561	     27.2122	    -10.4489	      3.1368
     -7.3293	    -27.7020	    -51.6234	    -35.9800
     -8.4858	    -26.3515	    -23.2960	    -16.2963
      2.1791	      2.3985	      1.1900	     17.1551
      5.9937	      6.0375	      1.4518	     23.7689
     25.6741	     17.7690	      8.9595	     15.0479
      9.7668	     -0.1203	     -5.0850	      0.0000
    -17.9839	    -10.4253	    -12.0573	      4.2375
      1.4020	     -2.4957	     -4.4378	      9.0413
      4.2236	      5.0814	     -3.4305	     15.3069
     15.7432	      3.9734	      0.0291	      6.3435
     10.3103	     -6.2380	     -2.3763	      4.1108
    -32.9817	    -34.8104	    -35.3190	     -7.1544
      0.7746	     -2.8257	    -10.6572	     13.8704
      0.4719	     -0.6638	     -4.0263	     19.5080
     11.6905	      9.6204	      7.4428	      6.1311
     13.7660	     -4.4204	     -6.0777	     -4.5125
    -40.8038	    -38.4291	    -46.7866	     -1.3720
     -2.9826	      5.8037	    -13.1652	     -1.0529
     -2.0669	     -4.3351	     -7.7928	     17.2734
     17.6586	    -10.7417	     -0.4261	      7.6036
     15.6438	    -13.3036	     -5.4868	     -1.0251
    -52.9410	    -53.6932	    -58.7576	    -25.4914
      2.5694	    -19.7455	    -22.6163	    -19.0721
    -21.7046	    -26.8993	    -24.8776	    -10.3926
    -25.4715	    -16.3875	    -40.5137	    -38.6969
    -14.9413	    -31.5075	    -50.5239	    -28.9376
    -15.7020	    -10.6985	    -16.6210	      0.1912
     32.4687	      8.8287	     -7.3992	      9.0632
     41.4925	     18.3142	      8.1300	     18.0774
     -0.4017	      3.0111	     -3.6700	     11.7034
    -17.3517	     -0.7354	    -16.5169	    -12.0175
      4.8040	    -10.0172	    -15.2868	     -1.9446
      3.3605	      9.0284	     -2.0734	      2.8050
     22.1409	      8.9976	     -0.3175	     11.5763
      2.9582	      3.8654	     -8.7883	      1.6792
    -24.7400	     -6.3724	    -25.4147	    -11.2493
    -13.1132	     -0.7680	    -21.1996	     -6.5684
      3.1591	      1.2559	     -2.7746	      3.9434
     17.9926	      7.3525	     -5.7169	      3.8129
      5.2826	      3.5344	     -7.1508	     12.6482
     -0.9184	    -24.3243	    -23.5477	    -16.8845
    -16.6385	     -7.5971	    -15.8865	    -21.3547
      9.3346	      4.2424	    -12.3631	      2.5322
     19.5942	      6.6098	     -4.4693	      9.0258
     14.8726	      5.6778	    -13.1818	     -5.9800
    -24.8468	    -35.4296	    -21.6325	    -16.0758
    -42.9585	    -45.3499	    -52.0188	    -23.5469
     -2.4916	    -12.9868	    -21.1529	    -10.5036
    -13.7727	    -10.3550	    -25.9642	    -14.1400
    -22.3117	    -13.1577	    -23.2707	    -24.6476
    -23.1324	    -48.2079	    -50.8569	    -53.8754
     11.5714	      0.0000	     -2.3741	      0.0000
     30.5462	     12.7683	      0.1262	     -3.0512
      5.5260	     28.4288	      5.7197	     14.6742
     -0.6376	     17.9684	      3.4821	      3.0084
     -1.2597	      4.4794	     -1.1674	     -7.8134
     11.5317	      7.7202	      1.4745	      4.0273
      8.7221	     15.5216	      2.1467	      2.4061
      4.3292	     20.9700	      0.5926	     -3.2951
      6.3144	      1.8360	     -1.8265	      2.4191
    -26.3569	    -24.3089	    -24.2434	    -18.3797
      8.0063	      5.1173	     -1.6992	      7.9169
     17.6616	     16.4696	     -2.5334	     10.7514
      0.7349	     16.3546	     -1.7838	      0.4222
      3.9816	     16.0151	     -8.8436	     -6.6399
    -43.7786	    -44.1787	    -62.3643	    -29.7729
     12.2125	      0.0360	     -6.3183	      1.0934
     -2.6355	      0.2440	    -11.1353	     -7.4754
     -1.5569	     16.3452	    -16.9880	     -4.2483
     -5.4838	      0.9893	     -4.2214	      4.2596
    -40.7738	    -13.9402	    -44.5316	    -31.4423
    -20.5677	    -33.2368	    -43.8074	    -29.3727
    -46.7418	    -36.1101	    -45.2477	    -25.2284
    -30.4331	    -18.5306	    -39.3190	    -25.2104
    -36.6361	    -40.6840	    -43.0762	    -18.7167
    -97.5789	    -94.5659	    -97.3892	    -78.5279
    -31.4762	    -38.0869	    -27.0635	    -23.7700
    -34.5377	    -21.6201	    -22.0767	    -23.7767
      5.4394	      0.0000	      0.0000	      0.0000
    -34.2008	    -33.2324	    -11.8740	    -26.8206
     -2.3058	      9.4036	     -4.5523	     -1.0966
    -25.2644	    -27.1423	    -10.1882	    -13.0350
    -20.6074	     -8.9929	     -6.4207	     23.5072
      0.4837	    -18.4679	     -0.1115	      0.2372
     -4.5476	     -0.7562	     -6.7930	     22.7386
      5.4184	     -0.2242	      0.0000	      0.0000
      4.2420	    -17.2578	     -3.4105	     21.9332
     24.8424	     -2.2112	     -4.8354	      3.7544
      0.9296	      1.2095	      0.7257	     16.3019
     10.1028	      0.0000	     -4.3605	      0.0009
     -0.3088	     -1.3910	     -1.1438	     46.7635
    -17.5244	    -13.7329	      1.3251	    -17.2057
      8.7290	     -6.1472	      1.7568	     38.3814
     20.1910	      0.0000	      0.0000	      0.0000
      0.6626	     -2.4998	      0.0000	     40.7254
      0.9091	     -2.3787	     -0.5762	      0.0000
    -33.6392	    -22.4461	    -35.9195	     43.1939
      4.3030	     -2.1312	     -9.5056	     24.9798
      1.0342	     10.8018	      7.0197	     42.1600
     30.4104	     -6.5766	     27.2806	      3.0182
      4.0887	      2.9203	     -4.1373	     60.4454
     17.4595	      0.0000	      0.0000	      0.0000
    -15.5517	      1.8595	      0.0000	      0.0000
     24.6518	      0.0000	      0.0000	      0.0000
     26.3369	      1.7732	      0.0000	      0.0000
    -15.1234	     -0.4648	      5.3063	      0.0000
     -0.5015	     -0.7987	     11.9968	      0.0000
      3.2543	      3.4019	     31.5986	      2.3652
     -0.8097	     -1.6850	     49.1147	      0.0000
     -0.6134	     12.2934	      6.4311	     34.4655
     -1.3444	     -5.0079	     21.3797	      1.6468
     -0.0435	     -0.6327	     -1.1757	     21.5858
      2.3750	     -6.1764	     30.5711	      7.1065
      0.0000	     -3.7934	      8.9499	     42.4882
     22.5969	     -5.0985	      0.0000	     11.6528
     -0.5660	     -3.0785	     29.4029	      4.0406
     -0.8838	     -2.9700	     -0.2185	     21.0959
     -0.9361	      2.4244	      0.0000	     45.3735
     -0.4422	     -3.1257	      4.0565	     49.0367
      3.8112	     -3.1322	     50.7231	     11.0717
     19.5961	     10.7079	     10.1792	      2.9888
     -0.3264	     -0.1090	     -0.4219	     28.7080
      7.5061	      9.8690	     30.5977	     54.6391
     -0.2753	     -5.6464	     47.8169	      0.0000
     22.0557	     -1.4951	     46.0613	     15.7534
     19.2257	     22.4806	     11.6148	     46.5688
    -20.0522	      0.0000	      0.0000	      0.0000
     -1.4038	      6.7887	      0.0000	      0.0000
      3.6751	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.7317
     -0.5150	      0.2281	      0.0000	      3.7627
     -0.3045	     -0.7324	      5.7885	     -0.7726
     -1.2963	      0.0000	      0.0000	     11.8757
      2.1050	      0.0000	      0.0000	      0.0000
     -0.3813	     -3.0069	     41.9018	      0.0000
     -2.0399	     -7.7189	    -23.8487	    -18.2954
     -0.7608	     -1.6122	     -3.6646	      0.0000
     10.9628	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      4.7428	     -7.3816	      0.0000	      2.2188
    -15.6909	    -28.1415	    -23.1154	     -6.8600
      0.4158	      0.0000	      0.0000	      0.0000
      6.0882	      0.0000	      0.0000	      0.0000
      3.8312	      0.0000	     52.4884	      0.0000
     22.2925	      0.2776	     52.0492	     -0.3859
      0.5246	    -16.2334	     -4.2595	      6.9204
     -0.3067	     -2.6402	     23.4441	      0.0000
     14.5904	      0.0000	     56.5759	     -0.0019
     41.1969	      6.5579	      6.6317	      1.8895
     49.1981	     -0.9593	     16.8741	      0.0000
     14.8567	    -12.6426	      8.6352	     52.3875
    -26.8617	    -10.9358	     -7.7822	    -14.0687
      8.5102	     -8.2690	     -7.7189	     -0.8916
     14.7795	      0.0000	     -1.4180	     13.5481
      4.2946	      7.2966	      0.0000	      0.0000
     -1.1463	     -3.3861	     -5.7212	     22.4862
    -26.5421	    -12.5641	    -10.3524	    -16.5377
      4.4778	    -11.5036	     -4.6274	     21.4060
      1.0760	     -0.3623	      0.8157	     31.1139
     -0.4109	     -6.0882	     -7.4772	     19.9139
      2.9797	     -1.8979	     -6.5431	     21.1333
    -25.0900	    -29.6422	    -43.4721	     -1.6969
      4.7184	      3.8665	     -2.2090	     31.4300
      1.2368	      1.0249	      0.0000	     34.2723
     -0.4337	     -5.6066	      8.2143	     35.1761
      8.4553	      3.5712	      3.8141	     33.7108
    -27.1984	    -37.9590	    -28.3475	     -4.8864
     18.4352	     15.3328	      9.7728	     33.2088
      0.6615	     -3.7420	      0.0000	     32.5372
      1.1845	      0.0000	    -10.1894	     47.1546
     -0.3701	     -4.3748	     -5.6949	     44.7510
     -5.6748	     -5.7241	     -5.7851	     18.9614
     27.1781	     10.2311	     -0.2825	     32.7806
      3.3188	      0.4366	     -6.4411	     34.7854
      9.3743	     -5.9955	     -0.6818	     33.0379
      4.8865	     -4.5695	     -0.5079	     29.0604
    -12.7183	     -2.9211	     -1.6898	     21.4312
     -1.3943	     -2.9718	     25.2948	      2.5634
     46.6743	     11.2162	     22.2329	     15.3686
     10.5195	      0.3109	     15.1837	      1.5464
      4.1732	     -3.2243	      3.9381	     18.5974
      2.9901	     -2.5409	     -2.2785	      9.1764
     13.7421	      7.0947	     15.9154	     24.0844
      9.4875	      5.9812	     26.4564	     37.0097
     12.6271	     11.0759	     15.2998	     29.2068
     -6.1691	     -4.1613	     10.2226	    -10.7233
      7.0994	     -0.1277	      8.0483	     13.9187
     17.2799	      4.9177	     23.4990	     29.4216
     22.7367	     15.0690	     24.8758	     34.7301
     21.7197	      5.4024	     29.7109	     21.5791
      0.7613	     -1.9895	      6.2945	     -2.2702
      9.7398	      7.9185	      9.2935	     25.0887
     22.1251	     16.0784	     20.6347	     35.1841
     27.8805	     26.0625	     25.8531	     32.1810
     24.0489	     11.3036	     23.8604	     32.5031
      1.0724	     -4.2978	     10.4311	     -0.6510
     11.3015	      6.2525	     -5.2165	     28.4507
     29.3864	     22.1997	     18.3484	     34.7191
     22.3077	     17.9181	     -0.3880	     25.2076
     23.7480	     21.4309	      4.6903	     27.1832
      6.5589	    -20.7830	     -4.2057	     18.9708
     -0.4064	     -0.5328	     12.5465	      0.0000
     23.5356	     -5.4385	      3.5213	      0.0000
     18.5389	      0.0000	      0.0000	      0.2710
     -0.1863	     16.8305	      0.0000	      0.0000
      1.3175	     -1.5000	     24.7280	      2.6619
     12.3160	     -1.6928	      0.0000	      0.0000
      8.6551	     10.6950	     30.5559	     15.5247
      7.4173	      0.1658	     34.2108	     -1.1358
      4.0188	     -0.6601	     23.4219	      0.0000
    -24.3662	    -13.8531	    -13.3993	    -15.4464
     11.1602	     -0.4496	      0.0000	      2.1826
     10.8683	     -2.2865	     31.8572	      5.7071
     -0.0283	     -4.7459	     29.0682	      0.0000
      4.5098	      9.2793	     31.5184	      4.5035
    -14.8407	    -28.6256	     -4.5664	    -15.3884
     -0.7504	     -2.6743	     20.5884	      0.0000
     12.4622	      1.3113	     35.4089	      7.7721
      0.9118	      4.5903	     45.7250	      1.0260
     23.1197	     14.5453	     32.0798	     26.5483
    -41.0721	    -19.2627	     -6.6104	    -26.9028
      1.3952	     -0.0533	     24.9330	     -1.0036
     15.6152	      7.0206	      6.6258	     39.6787
     27.5452	      9.9191	      6.5900	      8.6281
     20.3244	     10.8145	     19.6851	     13.3707
    -53.2938	    -36.9176	    -40.5589	    -15.6043
     -1.5646	     -2.7643	     -5.6029	     19.6765
      0.5698	     -2.9142	     -5.1678	     25.3523
      0.0000	      0.6535	      0.1215	     24.8556
      5.0355	     -2.8742	     -6.7413	     28.0886
      6.9132	      0.0000	     -5.6116	     20.6778
      2.0074	    -22.8942	     -9.8409	     15.6015
     -1.2725	     -2.2947	     -5.1265	     23.0128
      0.8317	     -3.4466	     -1.4553	     24.4103
      1.3847	     -0.2398	    -12.0091	     28.3720
      4.3559	      5.7998	     -8.3834	     23.5214
    -27.5743	    -25.5007	    -24.4203	     11.9500
      2.3794	     -5.7274	    -10.2258	     20.3853
     -0.4332	     -4.1446	     -7.6355	     32.1351
      8.0910	      2.9518	     -9.4651	     34.9502
      4.7461	      6.6128	     -3.1134	     33.2357
    -57.2919	    -35.4911	    -42.2503	    -43.9267
      5.0879	     -8.5489	    -13.4244	     28.4547
      6.0245	     -1.8837	    -10.3728	     17.5363
      5.5963	     -2.0447	    -13.6795	     40.0303
      2.8768	     -2.5519	     -9.4008	     25.8535
    -42.7120	    -68.0149	    -58.1058	    -23.0115
    -10.4080	    -17.3679	    -21.5075	      5.5096
    -33.3577	    -48.1256	    -39.5079	      9.2575
    -12.8404	    -26.2752	    -38.2540	     -1.2709
    -13.6178	    -26.9195	    -32.1090	     22.2032
     -2.9221	     -8.6924	     -8.7565	     14.8741
      8.5142	      2.8508	    -10.7681	     23.5955
      8.2397	     13.1665	      1.8471	     32.8211
     10.9821	     13.2625	      1.1196	     28.7521
    -12.2425	     -8.7088	     -9.6486	     10.3306
      3.8384	     -6.5301	     -2.0450	      8.1713
     11.3414	     10.9995	      0.8164	     16.4026
      7.1806	      9.6150	     -7.4334	     21.2674
      8.1567	      1.9717	     -0.5035	     21.0107
    -13.9948	    -25.0288	    -20.5053	     -1.5025
      2.4086	      0.3726	    -17.6286	     14.8672
     11.9155	     10.7760	      0.2668	     23.5892
      7.8716	      4.0874	     -4.0244	     18.7342
     15.2721	      7.1716	     -4.6564	     19.0260
     -7.0151	    -23.6163	    -13.4287	     -0.3968
      1.0088	     -8.3156	    -32.8083	      9.4958
     15.1839	      1.7492	     -2.5829	     25.6944
      6.5560	     -1.3215	     -8.2865	     22.3118
     11.7034	      4.2823	      2.1552	     23.3261
    -12.8067	    -10.3759	    -15.6194	     -8.3195
    -32.6404	    -38.0707	    -45.6812	    -24.4658
     -7.9500	    -19.2935	    -23.5600	     13.3326
    -10.2541	    -19.0935	    -19.7545	     -7.2031
    -15.9207	    -15.5879	    -30.2607	     -6.9371
    -42.9286	    -55.3677	    -49.8914	    -26.5406
     -0.4125	      0.1650	      3.4422	      0.0000
      1.1846	      5.8063	     17.0648	      0.0000
     -1.3571	      2.1389	     14.3962	      0.0000
     19.6166	      4.1673	      5.0089	      3.8712
     -3.1653	     -6.6924	      8.7656	     -2.7763
     -0.1362	     -1.2301	     -1.6385	     10.2778
     13.4932	      8.3390	     10.5314	      4.7241
     19.4907	      5.3136	     -2.6818	      4.5831
      0.2415	     -3.6097	      6.7372	     -1.8257
    -20.2851	    -11.1515	     -9.8472	     -4.5388
      3.0696	     -1.5044	     -3.2087	     13.5325
     11.3716	      6.9199	      3.8776	     21.8392
     -0.3868	     -0.9308	     -0.3082	     20.9627
     -0.7363	     -0.1899	      8.0276	     -7.6893
    -23.6368	    -27.1962	     -0.3387	    -20.9403
     16.0723	      1.8040	    -11.5181	      0.8582
     -1.8849	      4.5951	     -2.0258	     19.0267
     -3.6328	     -1.4116	      2.3469	     17.3848
     -5.0003	    -13.6656	     -1.4048	     19.0363
    -36.6963	    -17.8097	    -32.4809	     -7.7779
    -20.1501	    -56.5731	    -27.5889	    -13.6728
    -38.4865	    -68.7616	      2.8843	    -34.4642
    -26.1890	    -26.7898	    -31.7199	    -17.5998
    -45.3282	    -45.8498	    -44.6314	    -17.7861
    -82.4955	    -66.0853	    -69.2052	    -47.6871
    -16.8778	      0.0000	      0.0000	      0.0000
    -14.7098	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
    -17.1455	      4.8386	      0.0000	      0.0000
      8.4727	      0.0000	     23.8548	      0.0000
      9.9369	      0.0000	      0.0000	      0.0000
      6.6175	      0.0000	      0.0000	      2.2206
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	     10.6275	      0.0000	      0.0000
     39.3928	      0.0000	      0.0000	      0.0000
     14.8142	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      3.2345	     22.6029
     50.3664	      0.0000	      0.0000	      0.0000
      2.2044	      0.0000	      0.0000	      0.0000
     11.8033	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     26.9862	     21.1810	      6.0251	     38.3863
    102.5325	     45.7269	     26.9162	     21.5755
      0.0000	     69.7635	     10.4504	     26.2987
      0.0000	      0.0000	      0.0000	     13.5018
      0.0000	      0.0000	      0.0000	     11.6371
    -18.5590	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	      0.0000
     21.9416	      0.0000	      0.0000	      0.0000
     30.9585	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	    -20.0000	      0.0000
     13.9298	      0.0000	    -18.5844	      5.9774
      2.2241	     11.4347	      0.0000	      0.0000
      3.0711	     13.5697	      0.0000	     37.1821
      2.5926	     56.2150	      0.0000	      3.4034
     23.3352	      0.0000	      0.0000	      0.0000
      0.0000	     41.2797	      0.0000	      0.0000
      0.0000	      0.0000	      0.0000	     34.4308
      0.0000	      0.0000	      0.0000	      0.0000
     17.9896	      0.0000	      0.0000	      0.0000
     34.1433	      0.0000	      7.6219	      6.6274
     27.7297	      2.6930	      0.0000	      0.0000
     47.5305	      0.0000	      0.0000	      0.0000
      7.0561	      0.0000	      0.0000	      0.0000
      2.3166	      0.0000	      0.0000	      0.0000
     37.6790	      0.0000	      0.0000	      0.0000
      0.0000	     33.9864	     55.0349	     19.1036
     20.2869	      0.0000	     28.0417	     53.3137
      8.5692	      0.0000	     18.5337	      0.0000
     25.5362	      0.0000	      0.0000	      0.0000
     56.6170	      9.8569	      9.4069	      4.9499
      0.0000	      0.0000	      0.0000	      0.0000
    -17.4464	     31.9923	      0.0000	      0.0000
    -19.4919	    -18.0999	      0.0000	      0.0000
    -18.5297	     -7.2871	     -2.4318	    -17.6702
    -13.7701	    -19.4846	      3.3588	      0.0000
     41.0990	      0.0000	      0.0000	      0.0000
     33.5262	      0.0000	      0.0000	      0.0000
    -11.0879	     59.6849	      6.4655	      0.0000
    -19.4784	     26.6864	     -3.8841	      0.0000
      5.6375	     -7.6394	    -13.6373	     -7.9941
     37.0264	      7.7264	      0.0000	      2.8583
     37.6448	      0.0000	      0.0000	      0.0000
      0.0000	      0.0000	     16.9877	      0.0000
      6.2426	      2.9883	      0.1647	     23.7848
    -11.1376	     -4.7918	     -3.8252	     14.1721
      5.5716	     32.0939	      0.0000	     14.3304
     28.7760	      0.0000	      0.0000	      0.0000
     12.5903	      0.0000	      0.0000	      0.0000
     32.3641	      3.1385	      0.0000	      0.0000
      2.3683	      0.0000	     10.6636	      6.2209
     95.7846	     41.2135	     70.7574	     36.5233
     69.2453	     37.3770	     12.0899	      4.6586
     65.3580	      0.0000	      3.7102	      0.0000
      0.0000	      0.0000	      0.0000	     57.5953
      4.6541	    110.6902	     -4.4753	     17.5146
      9.9512	      0.0000	      0.0000	    -12.4932
      0.0000	      0.0000	      0.0000	      0.0000
      9.1007	      0.0000	      0.0000	      0.0000
     10.7005	      0.0000	      0.0000	      0.0000
      9.1164	      0.0000	      0.0000	      0.0000
     -8.3731	      0.6802	      5.8239	      2.3639
      5.3668	      1.4624	     30.3349	      0.0000
     33.7937	      0.0000	      0.0000	      0.0000
     34.0477	      0.0000	      0.0000	      0.0000
      2.4144	      0.0000	      0.0000	      0.0000
      5.3175	      0.0000	      0.0000	     14.6515
     35.9410	     10.2820	     12.7579	      8.1361
     39.3468	      0.0000	      0.0000	      0.0000
     37.1271	      9.6291	      9.9610	      0.0000
      4.4638	      0.0000	     25.4326	      2.8490
      2.1893	      1.6044	     31.9984	      0.0000
     25.1234	     14.3283	     41.1858	     15.6080
     31.5652	      0.0000	      0.0000	      0.0000
     32.8282	      4.4092	      2.9640	      0.0000
     25.3855	      0.0000	      8.2934	      5.8165
     29.5590	     -8.6537	    -13.9998	     -5.8570
     19.9191	     31.2302	     12.0485	     25.1308
     45.0112	      0.0000	      0.0000	      0.0000
     44.9600	      9.6527	     -5.8445	      0.0000
     26.3593	      0.0000	     -4.9790	      5.8707
     16.9460	      0.0000	      0.0000	      0.0000
     29.9350	    -18.4870	      0.0000	      0.0000
     33.6208	      0.0000	      0.0000	      0.0000
     33.2446	      8.2017	      6.1081	      0.0000
     21.4238	      6.2696	      0.0000	      0.0000
      4.4312	      8.9525	     19.6961	      8.0600
     26.5736	      5.5148	      4.0598	      4.7614
     37.5049	      0.0000	     23.3682	      6.4963
      5.1593	      2.8598	     35.5431	      6.8524
     12.4098	      3.9446	      6.9059	      3.7877
      0.6841	      9.2682	     23.2663	      4.9087
     22.5682	     12.8671	     20.1461	     23.6356
      0.0000	      8.8894	     46.5371	      4.3464
     37.1145	      0.0000	     14.9947	      0.0000
     18.4070	     11.2552	      7.3343	     -0.2170
      9.2972	     14.0829	     25.9139	      6.6783
     26.0662	     24.5674	     35.7131	     23.9820
     42.0823	     16.0111	     17.9826	      4.6495
      2.6134	      4.3405	     29.8604	      0.0000
     15.2357	    -11.4381	      2.4651	      2.6228
     17.4665	     13.8896	     17.9702	     16.7788
     10.1802	     41.9080	     32.2071	     19.0803
     38.8185	      1.6132	      8.5462	      6.2730
     40.9299	     15.9892	      6.5904	     10.8577
      2.7372	      0.0000	      0.6436	     17.3143
    -15.8696	      8.7708	      0.0000	      0.0000
     -7.6456	     24.2366	      0.0000	      0.0000
      9.4692	      0.0000	      0.0000	      0.0000
    -10.4909	     24.8929	      0.0000	     -0.1512
      9.0220	      0.0000	      0.0000	     -0.5686
      1.0090	     45.0764	      5.4764	      0.0000
     58.2666	      8.4789	      5.2754	      4.7675
     20.3603	      0.0000	      0.0000	      0.0000
     25.8967	     54.4400	     22.2722	     22.6433
     22.8360	      3.4168	     -0.5674	      0.0000
